"","fecha_hecho","cantidad","latitud","longitud","sexo","edad","estado_civil","grupo_actor","actividad_delictiva","parentesco","ocupacion","discapacidad","grupo_especial","medio_transporte","nivel_academico","testigo","conducta","modalidad","caracterizacion","conducta_especial","arma_medio","articulo_penal","categoria_penal","nombre_barrio","codigo_barrio","codigo_comuna","lugar","sede_receptora","bien","categoria_bien","grupo_bien","modelo","color","permiso","unidad_medida","fecha_ingestion","YEAR"
"603","2018-10-17T04:30:00.000-05:00",1,6.25119426,-75.56877433,"Hombre",54,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"604","2018-03-07T07:00:00.000-05:00",1,6.25173558,-75.56906624,"Mujer",32,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"605","2018-06-09T13:00:00.000-05:00",1,6.24806766,-75.56532629,"Mujer",39,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"606","2018-06-16T17:00:00.000-05:00",1,6.30123649,-75.5697398,"Mujer",54,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Pedregal","#0604","6","Vía pública","Doce de Octubre","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"607","2018-07-12T06:45:00.000-05:00",1,6.26403817,-75.56327724,"Mujer",33,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Prado","#1001","10","Vía pública","Aranjuez","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"608","2018-08-08T00:00:00.000-05:00",1,6.25645906,-75.56896955,"Mujer",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Estación Villa","#1005","10","Vía pública","Candelaria","Accesorios prendas de vestir","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"609","2018-06-12T15:00:00.000-05:00",1,6.25723528,-75.56767915,"Mujer",19,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Jesús Nazareno","#1003","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"610","2018-02-14T07:00:00.000-05:00",1,6.27388774,-75.57110207,"Hombre",32,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Caribe","#0517","5","Vía pública","Castilla","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"611","2018-03-29T21:20:00.000-05:00",1,6.2634273,-75.56366889,"Mujer",19,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Hospital San Vicente de Paúl","#Inst_12","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"612","2018-08-04T15:30:00.000-05:00",1,6.24787682,-75.57162154,"Mujer",34,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"613","2018-08-14T04:00:00.000-05:00",1,6.23190783,-75.60353335,"Mujer",60,"Divorciado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Belén","#1603","16","Vía pública","Belén","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"614","2018-09-08T15:30:00.000-05:00",1,6.25031675,-75.56809135,"Mujer",40,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Beige","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"615","2018-11-13T20:30:00.000-05:00",1,6.24955365,-75.58876696,"Hombre",32,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Florida Nueva","#1117","11","Vía pública","Laureles","Licencia","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"616","2018-07-08T22:00:00.000-05:00",1,6.29331988,-75.53674237,"Mujer",40,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","La Avanzada","#0111","1","Vía pública","Popular","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"617","2018-05-24T17:30:00.000-05:00",1,6.23944503,-75.58436817,"Mujer",39,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Los Conquistadores","#1105","11","Vía pública","Laureles","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"618","2018-01-20T13:00:00.000-05:00",1,6.24701967,-75.5648235,"Hombre",67,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"619","2018-01-20T03:30:00.000-05:00",1,6.24866733,-75.57250597,"Hombre",49,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"620","2018-03-24T14:00:00.000-05:00",1,6.24844881,-75.56844287,"Mujer",31,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"621","2018-04-02T14:40:00.000-05:00",1,6.24974461,-75.56858653,"Mujer",31,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"622","2018-04-02T15:15:00.000-05:00",1,6.24849096,-75.57025567,"Mujer",23,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"623","2018-04-05T17:40:00.000-05:00",1,6.24977998,-75.56564289,"Mujer",21,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"624","2018-04-11T11:30:00.000-05:00",1,6.2495588,-75.56821853,"Mujer",24,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Azul","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"625","2018-04-14T15:00:00.000-05:00",1,6.2489965,-75.56696843,"Mujer",40,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"626","2018-04-14T17:45:00.000-05:00",1,6.24925218,-75.56759089,"Mujer",29,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"627","2018-04-19T20:00:00.000-05:00",1,6.25295916,-75.56949933,"Hombre",51,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","San Benito","#1006","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Azul","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"628","2018-04-20T19:00:00.000-05:00",1,6.22981002,-75.56883242,"Mujer",39,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Automóvil","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","San Diego","#1020","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"629","2018-04-23T14:30:00.000-05:00",1,6.2469135,-75.56656917,"Mujer",22,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"630","2018-04-28T23:30:00.000-05:00",1,6.24924397,-75.56211749,"Hombre",30,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"631","2018-05-03T04:30:00.000-05:00",1,6.29795265,-75.55102683,"Hombre",35,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Motocicleta","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Francia","#0205","2","Vía pública","Santa Cruz","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"632","2018-05-04T13:00:00.000-05:00",1,6.24947348,-75.56802005,"Hombre",31,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"633","2018-05-05T23:45:00.000-05:00",1,6.25216107,-75.56960255,"Hombre",32,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"634","2018-05-30T07:00:00.000-05:00",1,6.230511,-75.60084775,"Mujer",23,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Palma","#1614","16","Vía pública","Belén","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"635","2018-06-15T10:00:00.000-05:00",1,6.2600716,-75.5625463,"Mujer",40,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Prado","#1001","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"636","2018-06-16T03:00:00.000-05:00",1,6.24877532,-75.57023337,"Mujer",40,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Llaveros","Otros elementos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"637","2018-06-16T17:00:00.000-05:00",1,6.30123649,-75.5697398,"Mujer",54,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Pedregal","#0604","6","Vía pública","Doce de Octubre","Carne","Alimento","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"638","2018-06-26T08:30:00.000-05:00",1,6.27677269,-75.57179707,"Mujer",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Terminal de Transporte","#Inst_4","5","Vía pública","Castilla","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"639","2018-06-27T12:30:00.000-05:00",1,6.24787649,-75.56858373,"Mujer",44,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"640","2018-06-28T15:40:00.000-05:00",1,6.2502307,-75.56652337,"Mujer",33,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"641","2018-07-04T00:00:00.000-05:00",1,6.25992127,-75.59423374,"Hombre",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Estadio","#1113","11","Vía pública","Laureles","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"642","2018-07-17T01:00:00.000-05:00",1,6.21542934,-75.58695692,"Hombre",35,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Parque Juan Pablo II","#Inst_19","15","Vía pública","Belén","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"643","2018-08-03T07:00:00.000-05:00",1,6.25682615,-75.59191658,"Hombre",25,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Estadio","#1113","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"644","2018-08-03T13:30:00.000-05:00",1,6.25677617,-75.57197123,"Mujer",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","San Benito","#1006","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"645","2018-08-04T16:00:00.000-05:00",1,6.24553579,-75.56727563,"Mujer",29,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Barrio Colón","#1013","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Amarillo","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"646","2018-08-09T23:00:00.000-05:00",1,6.2173609,-75.58571459,"Hombre",46,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Campo Amor","#1507","15","Vía pública","Belén","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"647","2018-08-10T02:30:00.000-05:00",1,6.20910046,-75.56814626,"Mujer",27,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","El Poblado","#1418","14","Vía pública","Poblado","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"648","2018-08-10T14:30:00.000-05:00",1,6.24867823,-75.56368956,"Mujer",66,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Oro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"649","2018-08-12T15:30:00.000-05:00",1,6.21523746,-75.58137208,"Mujer",22,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Campo Amor","#1507","15","Vía pública","Belén","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"650","2018-08-13T01:30:00.000-05:00",1,6.25599989,-75.58748415,"Hombre",30,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","U.D. Atanasio Girardot","#Inst_14","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"651","2018-08-17T12:30:00.000-05:00",1,6.21742377,-75.57583095,"Mujer",46,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Villa Carlota","#1403","14","Vía pública","Poblado","Accesorios prendas de vestir","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"652","2018-08-18T19:20:00.000-05:00",1,6.25301096,-75.56945884,"Hombre",42,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","San Benito","#1006","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"653","2018-08-29T17:00:00.000-05:00",1,6.24675733,-75.57207874,"Mujer",32,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"654","2018-09-14T14:00:00.000-05:00",1,6.25015134,-75.56777583,"Mujer",30,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tablet","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"655","2018-09-20T15:07:00.000-05:00",1,6.24826427,-75.57805872,"Hombre",27,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Corazón de Jesús","#1008","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"656","2018-09-24T01:30:00.000-05:00",1,6.24793859,-75.56845531,"Mujer",30,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Cédula","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"657","2018-10-04T00:50:00.000-05:00",1,6.25585116,-75.5634442,"Hombre",37,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Prado","#1001","10","Vía pública","Candelaria","Accesorios prendas de vestir","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"658","2018-10-05T00:00:00.000-05:00",1,6.24693347,-75.56854924,"Mujer",28,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Billetera","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"659","2018-10-06T16:20:00.000-05:00",1,6.24682587,-75.56673795,"Mujer",32,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Barrio Colón","#1013","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
