time,latitude,Longitude,elevation,distancia_geodesica_km,diferencia_tiempo_segundos,diferencia_tiempo_horas,rapidez_media_km_s,rapidez_media_km_h
2022-03-05 04:03:34+00:00,6.245164610451315,-75.60275830335506,1541.213710784912,0.018701418030454282,1.0,0.0002777777777777778,0.018701418030454282,67.32510490963541
2022-03-05 04:03:35+00:00,6.245332835247968,-75.60274103663451,1540.937343597412,0.018870604812696635,1.0,0.0002777777777777778,0.018870604812696635,67.93417732570788
2022-03-05 04:03:36+00:00,6.245503365067994,-75.6027349178452,1542.468105316162,0.01886584220316375,1.0,0.0002777777777777778,0.01886584220316375,67.9170319313895
2022-03-05 04:03:37+00:00,6.245673014788186,-75.60271698057241,1542.552089691162,0.018901133266434545,1.0,0.0002777777777777778,0.018901133266434545,68.04407975916436
2022-03-05 04:03:38+00:00,6.245843209332084,-75.60270130641348,1542.573329925537,0.018608377312238317,1.0,0.0002777777777777778,0.018608377312238317,66.99015832405794
2022-03-05 04:03:39+00:00,6.246011308400189,-75.60269376270062,1542.945156097412,0.01780680939226642,1.0,0.0002777777777777778,0.01780680939226642,64.10451381215911
2022-03-05 04:03:40+00:00,6.246172199031567,-75.60268730863518,1542.365077972412,0.018839067962089655,1.0,0.0002777777777777778,0.018839067962089655,67.82064466352276
2022-03-05 04:03:41+00:00,6.246341890661275,-75.6026723050285,1542.070644378662,0.0197356500675617,1.0,0.0002777777777777778,0.0197356500675617,71.04834024322211
2022-03-05 04:03:42+00:00,6.2465184973611,-75.6026466564048,1541.664394378662,0.018686477971748387,1.0,0.0002777777777777778,0.018686477971748387,67.27132069829419
2022-03-05 04:03:43+00:00,6.246687141252911,-75.6026360952068,1541.214687347412,0.018710838468257572,1.0,0.0002777777777777778,0.018710838468257572,67.35901848572726
2022-03-05 04:03:44+00:00,6.246856036601818,-75.602626036923,1540.352382659912,0.01875069082610607,1.0,0.0002777777777777778,0.01875069082610607,67.50248697398185
2022-03-05 04:03:45+00:00,6.247025434864915,-75.60261874466724,1540.784511566162,0.019430114731492216,1.0,0.0002777777777777778,0.019430114731492216,69.94841303337198
2022-03-05 04:03:46+00:00,6.247200323274589,-75.60260189704186,1540.316249847412,0.018219888419206683,1.0,0.0002777777777777778,0.018219888419206683,65.59159830914406
2022-03-05 04:03:47+00:00,6.2473649857623945,-75.60260742909796,1540.065029144287,0.01859462871015887,1.0,0.0002777777777777778,0.01859462871015887,66.94066335657193
2022-03-05 04:03:48+00:00,6.24753186945454,-75.60258689343519,1539.515468597412,0.01838295892647001,1.0,0.0002777777777777778,0.01838295892647001,66.17865213529204
2022-03-05 04:03:49+00:00,6.2476979987754,-75.602581109922,1539.720546722412,0.017153652948973377,1.0,0.0002777777777777778,0.017153652948973377,61.75315061630416
2022-03-05 04:03:50+00:00,6.247852812526978,-75.60257147073335,1539.786464691162,0.016912256791225735,1.0,0.0002777777777777778,0.016912256791225735,60.88412444841264
2022-03-05 04:03:51+00:00,6.248003602965034,-75.60254598974771,1539.409755706787,0.01639021231943815,1.0,0.0002777777777777778,0.01639021231943815,59.00476434997734
2022-03-05 04:03:52+00:00,6.24815145973698,-75.60253576382584,1538.799892425537,0.01438656423885657,1.0,0.0002777777777777778,0.01438656423885657,51.79163125988365
2022-03-05 04:03:53+00:00,6.248281253507592,-75.60252696282751,1538.734706878662,0.01393096022876646,1.0,0.0002777777777777778,0.01393096022876646,50.15145682355926
2022-03-05 04:03:54+00:00,6.248407023964681,-75.60251983820982,1539.104335784912,0.012935941939559596,1.0,0.0002777777777777778,0.012935941939559596,46.569390982414546
2022-03-05 04:03:55+00:00,6.248523867694892,-75.60251430615372,1538.320156097412,0.011276610346240954,1.0,0.0002777777777777778,0.011276610346240954,40.595797246467434
2022-03-05 04:03:56+00:00,6.2486253725423,-75.60250458314604,1538.861660003662,0.011109762236848258,1.0,0.0002777777777777778,0.011109762236848258,39.99514405265373
2022-03-05 04:03:57+00:00,6.248725829651811,-75.6025036611367,1539.306972503662,0.010820374832498975,1.0,0.0002777777777777778,0.010820374832498975,38.95334939699631
2022-03-05 04:03:58+00:00,6.248823604552307,-75.6024999730993,1539.642421722412,0.010880443160690794,1.0,0.0002777777777777778,0.010880443160690794,39.16959537848686
